id,department,category,brand,name,model,condition,priceGHS,priceSource,priceCheckedAt,releaseStatus,releaseDate,sourceUrl,imageSource,galleryImageCount,galleryImages,galleryCheckedAt
"bbca-20001097","wearables","Smartwatches","","Xiaomi Redmi Watch 6 Lite Smart Watch, 1.96"" AMOLED Display, Built-in GPS with 9-Axis Sensor, 150+ Sports Modes, Bluetooth Calling, Heart Rate Blood Oxygen Sleep Tracker -Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/xiaomi-redmi-watch-6-lite-smart-watch-1-96-amoled-display-built-in-gps-with-9-axis-sensor-150-sports-modes-bluetooth-calling-heart-rate-blood-oxygen-sleep-tracker-black/20001097","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/200/20001/20001097.jpeg",""
"bbca-19220197","wearables","Smartwatches","","Xiaomi Redmi Watch 5 Active . LCD Smartwatch with Heart Rate Monitor, Sleep Tracking, 140+ Sport Modes, Silver","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/xiaomi-redmi-watch-5-active-lcd-smartwatch-with-heart-rate-monitor-sleep-tracking-140-sport-modes-silver/19220197","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/192/19220/19220197.jpeg",""
"bbca-19361142","wearables","Smartwatches","Samsung","Samsung Galaxy Watch8 44mm GPS Smartwatch - Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/samsung-galaxy-watch8-44mm-gps-smartwatch-black/19361142","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/193/19361/19361142.jpg",""
"bbca-18929938","wearables","Smartwatches","Garmin","Garmin Instinct E 45mm Bluetooth Multisport Smartwatch - Black/Charcoal","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-instinct-e-45mm-bluetooth-multisport-smartwatch-black-charcoal/18929938","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/189/18929/18929938.jpg",""
"bbca-17247081","wearables","Smartwatches","Garmin","Garmin vívoactive 5 Active AMOLED 42mm Bluetooth Fitness GPS Smartwatch - Ivory","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-vivoactive-5-active-amoled-42mm-bluetooth-fitness-gps-smartwatch-ivory/17247081","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/172/17247/17247081.jpg",""
"bbca-15956052","wearables","Smartwatches","Garmin","Garmin Instinct 2 Solar 45mm Bluetooth Rugged GPS Smartwatch - Graphite","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-instinct-2-solar-45mm-bluetooth-rugged-gps-smartwatch-graphite/15956052","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/159/15956/15956052.jpg",""
"bbca-16390440","wearables","Smartwatches","Google","Google Fitbit Versa 4 AMOLED Smartwatch with Bluetooth Calling, Built-in GPS, Heart Rate Monitor, Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/google-fitbit-versa-4-amoled-smartwatch-with-bluetooth-calling-built-in-gps-heart-rate-monitor-black/16390440","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/163/16390/16390440.jpg",""
"bbca-18245807","wearables","Smartwatches","Garmin","Garmin fēnix 8 47mm AMOLED Bluetooth Multisport Smartwatch - Black/Slate Grey","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-fenix-8-47mm-amoled-bluetooth-multisport-smartwatch-black-slate-grey/18245807","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/182/18245/18245807.jpg",""
"bbca-17213160","wearables","Smartwatches","Garmin","Garmin Venu 3S 41mm Bluetooth Health and Fitness GPS Smartwatch - French Grey","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-venu-3s-41mm-bluetooth-health-and-fitness-gps-smartwatch-french-grey/17213160","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/172/17213/17213160.jpg",""
"bbca-18245818","wearables","Smartwatches","Garmin","Garmin fēnix E 47mm AMOLED Wi-Fi Multisport GPS Smartwatch - Black/Carbon Grey","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-fenix-e-47mm-amoled-wi-fi-multisport-gps-smartwatch-black-carbon-grey/18245818","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/182/18245/18245818.jpg",""
"bbca-18929940","wearables","Smartwatches","Garmin","Garmin Instinct 3 45mm AMOLED LTE Rugged GPS Smartwatch - Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-instinct-3-45mm-amoled-lte-rugged-gps-smartwatch-black/18929940","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/189/18929/18929940.jpg",""
"bbca-17213163","wearables","Smartwatches","Garmin","Garmin Venu 3 45mm Bluetooth Health and Fitness GPS Smartwatch - Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-venu-3-45mm-bluetooth-health-and-fitness-gps-smartwatch-black/17213163","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/172/17213/17213163.jpg",""
"bbca-20154597","wearables","Apple Watch","Apple","Apple Watch Series 12 (GPS) 46mm Black Aluminum Case with Black Sport Band - Medium/Large","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/apple-watch-series-12-gps-46mm-black-aluminum-case-with-black-sport-band-medium-large/20154597","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/201/20154/20154597.jpg",""
"bbca-20154640","wearables","Apple Watch","Apple","Apple Watch Series 12 (GPS + Cellular) 46mm Radiant Gold Titanium Case with Radiant Gold Milanese Loop - Medium/Large","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/apple-watch-series-12-gps-cellular-46mm-radiant-gold-titanium-case-with-radiant-gold-milanese-loop-medium-large/20154640","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/201/20154/20154640.jpg",""
"bbca-20154690","wearables","Apple Watch","Apple","Apple Watch Ultra 4 (GPS + Cellular) 49mm Black Titanium Case with Burgundy Trail Loop - Medium / Large","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/apple-watch-ultra-4-gps-cellular-49mm-black-titanium-case-with-burgundy-trail-loop-medium-large/20154690","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/201/20154/20154690.jpg",""
"bbca-20154685","wearables","Apple Watch","Apple","Apple Watch Ultra 4 (GPS + Cellular) 49mm Black Titanium Case with Translucent Black Ocean Band","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/apple-watch-ultra-4-gps-cellular-49mm-black-titanium-case-with-translucent-black-ocean-band/20154685","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/201/20154/20154685.jpg",""
"bbca-19451595","wearables","Apple Watch","Apple","Apple Watch Series 11 (GPS) 42mm Rose Gold Aluminum Case with Light Blush Sport Band - Small/Medium","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/apple-watch-series-11-gps-42mm-rose-gold-aluminum-case-with-light-blush-sport-band-small-medium/19451595","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/194/19451/19451595.jpg",""
"bbca-19451674","wearables","Apple Watch","Apple","Apple Watch SE 3 (GPS) 44mm Midnight Aluminum Case with Midnight Sport Band - Medium/Large","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/apple-watch-se-3-gps-44mm-midnight-aluminum-case-with-midnight-sport-band-medium-large/19451674","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/194/19451/19451674.jpg",""
"bbca-20154588","wearables","Apple Watch","Apple","Apple Watch Series 12 (GPS) 42mm Black Aluminum Case with Black Sport Band - Small/Medium","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/apple-watch-series-12-gps-42mm-black-aluminum-case-with-black-sport-band-small-medium/20154588","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/201/20154/20154588.jpg",""
"bbca-20154570","wearables","Apple Watch","Apple","Apple Watch SE 3 (GPS) 40mm Starlight Aluminum Case with Sand Sport Band - Small/Medium","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/apple-watch-se-3-gps-40mm-starlight-aluminum-case-with-sand-sport-band-small-medium/20154570","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/201/20154/20154570.jpg",""
"bbca-16043474","wearables","Fitness watches","Garmin","Garmin vivosmart 5 Fitness Tracker with Heart Rate Monitor & Sleep Tracking – Connected GPS – Mint","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-vivosmart-5-fitness-tracker-with-heart-rate-monitor-sleep-tracking-connected-gps-mint/16043474","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/160/16043/16043474.jpg",""
"bbca-19993447","wearables","Fitness watches","Garmin","Garmin CIRQA Screenless Fitness Tracker Band with Heart Rate Monitor & Sleep Tracking - Large / X-Large - French Grey","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-cirqa-screenless-fitness-tracker-band-with-heart-rate-monitor-sleep-tracking-large-x-large-french-grey/19993447","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/199/19993/19993447.jpg",""
"bbca-12309996","wearables","Fitness watches","Garmin","Garmin vivofit 4 Fitness Tracker with Sleep Tracking & Calorie Counter – Swim Friendly – Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-vivofit-4-fitness-tracker-with-sleep-tracking-calorie-counter-swim-friendly-black/12309996","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/123/12309/12309996.jpg",""
"bbca-19993450","wearables","Fitness watches","Garmin","Garmin CIRQA Screenless Fitness Tracker Band with Heart Rate Monitor & Sleep Tracking - Small / Medium - Captain Blue","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-cirqa-screenless-fitness-tracker-band-with-heart-rate-monitor-sleep-tracking-small-medium-captain-blue/19993450","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/199/19993/19993450.jpg",""
"bbca-19994603","wearables","Fitness watches","Garmin","Garmin CIRQA Screenless Fitness Tracker Band with Heart Rate Monitor & Sleep Tracking - Small / Medium - French Grey","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-cirqa-screenless-fitness-tracker-band-with-heart-rate-monitor-sleep-tracking-small-medium-french-grey/19994603","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/199/19994/19994603.jpg",""
"bbca-16435170","wearables","Fitness trackers","Google","Google Fitbit Inspire 3 Fitness Tracker with Heart Rate Monitor & Sleep Tracking – Connected GPS – Midnight Zen","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/google-fitbit-inspire-3-fitness-tracker-with-heart-rate-monitor-sleep-tracking-connected-gps-midnight-zen/16435170","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/164/16435/16435170.jpg",""
"bbca-20002805","wearables","Fitness trackers","","Xiaomi Smart Band 11 Active Fitness Tracker, 21-Day Battery Life, 1.47"" Display with 60Hz Refresh Rate, Heart Rate/Blood Oxygen SpO2/Sleep/Stress Monitor, 50 Sports Modes -Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/xiaomi-smart-band-11-active-fitness-tracker-21-day-battery-life-1-47-display-with-60hz-refresh-rate-heart-rate-blood-oxygen-spo2-sleep-stress-monitor-50-sports-modes-black/20002805","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/200/20002/20002805.jpeg",""
"bbca-17257418","wearables","Fitness trackers","Google","Google Fitbit Charge 6 Fitness Tracker with Heart Rate Monitor & Sleep Tracking – Built-in GPS – Obsidian/Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/google-fitbit-charge-6-fitness-tracker-with-heart-rate-monitor-sleep-tracking-built-in-gps-obsidian-black/17257418","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/172/17257/17257418.jpg",""
"bbca-19994602","wearables","Fitness trackers","Garmin","Garmin CIRQA Screenless Fitness Tracker Band with Heart Rate Monitor & Sleep Tracking - Large / X-Large - Black","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-cirqa-screenless-fitness-tracker-band-with-heart-rate-monitor-sleep-tracking-large-x-large-black/19994602","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/199/19994/19994602.jpg",""
"bbca-17257416","wearables","Fitness trackers","Google","Google Fitbit Charge 6 Fitness Tracker with Heart Rate Monitor & Sleep Tracking – Built-in GPS – Silver/Porcelain","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/google-fitbit-charge-6-fitness-tracker-with-heart-rate-monitor-sleep-tracking-built-in-gps-silver-porcelain/17257416","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/172/17257/17257416.jpg",""
"bbca-18909654","wearables","Fitness trackers","Samsung","Samsung Fitness Tracker with Heart Rate Monitor & Sleep Tracking – Connected GPS – Pink Gold","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/samsung-fitness-tracker-with-heart-rate-monitor-sleep-tracking-connected-gps-pink-gold/18909654","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/189/18909/18909654.jpg",""
"bbca-19849005","wearables","Fitness trackers","Google","Google Fitbit Air Screenless Fitness Tracker with Heart Rate Monitor - Fog","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/google-fitbit-air-screenless-fitness-tracker-with-heart-rate-monitor-fog/19849005","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/198/19849/19849005.jpg",""
"bbca-17257417","wearables","Fitness trackers","Google","Google Fitbit Charge 6 Fitness Tracker with Heart Rate Monitor & Sleep Tracking – Built-in GPS – Coral/Gold","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/google-fitbit-charge-6-fitness-tracker-with-heart-rate-monitor-sleep-tracking-built-in-gps-coral-gold/17257417","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/172/17257/17257417.jpg",""
"bbca-16435171","wearables","Fitness trackers","Google","Google Fitbit Fitness Tracker with Heart Rate Monitor & Sleep Tracking – Connected GPS – Lilac Bliss","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/google-fitbit-fitness-tracker-with-heart-rate-monitor-sleep-tracking-connected-gps-lilac-bliss/16435171","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/164/16435/16435171.jpg",""
"bbca-19430809","wearables","Kids smartwatches","","Xplora X6Play Kids 38.6mm Smartwatch with Calling, School Mode, Up to 3 Days Battery - GPS Tracker","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/xplora-x6play-kids-38-6mm-smartwatch-with-calling-school-mode-up-to-3-days-battery-gps-tracker/19430809","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/194/19430/19430809.jpg",""
"bbca-17974989","wearables","Kids smartwatches","","myFirst Fone S3+ Kids Smartwatch Phone with GPS Tracker, Video & Voice Calling - eSIM","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/myfirst-fone-s3-kids-smartwatch-phone-with-gps-tracker-video-voice-calling-esim/17974989","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/179/17974/17974989.jpeg",""
"bbca-19462727","wearables","Kids smartwatches","Garmin","Garmin Bounce 2 43mm Kids GPS Watch with Up to 2 Days Battery, Activity & Sleep Tracking - GPS Tracker","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/garmin-bounce-2-43mm-kids-gps-watch-with-up-to-2-days-battery-activity-sleep-tracking-gps-tracker/19462727","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/194/19462/19462727.jpg",""
"bbca-17857972","wearables","Kids smartwatches","VTech","VTech KidiZoom DX4 Kids Smartwatch with Dual Camera, Games & Learning","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/vtech-kidizoom-dx4-kids-smartwatch-with-dual-camera-games-learning/17857972","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/178/17857/17857972.jpg",""
"bbca-19897936","wearables","Kids smartwatches","","BIGGERFIVE Kids Smartwatch 1.8"" Fitness Tracker with Heart Rate & Sleep Monitor, Step & Calorie Counter, IP68 Waterproof, Puzzle Games, App Optional, Lilac","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/biggerfive-kids-smartwatch-1-8-fitness-tracker-with-heart-rate-sleep-monitor-step-calorie-counter-ip68-waterproof-puzzle-games-app-optional-lilac/19897936","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/198/19897/19897936.jpeg",""
"bbca-19725798","wearables","Kids smartwatches","","Smart Watch for Kids, Kids Watch with 16 Games Camera Music Alarm Flashlight Step Count","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/smart-watch-for-kids-kids-watch-with-16-games-camera-music-alarm-flashlight-step-count/19725798","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/197/19725/19725798.jpeg",""
"bbca-17741405","wearables","Kids smartwatches","","myFirst Fone R2 Kids Smartwatch Phone with GPS Tracker, Video & Voice Calling - eSIM","","See source","","","","","","https://www.bestbuy.ca/en-ca/product/myfirst-fone-r2-kids-smartwatch-phone-with-gps-tracker-video-voice-calling-esim/17741405","","1","https://multimedia.bbycastatic.ca/multimedia/products/1500x1500/177/17741/17741405.jpeg",""
